"","qq","troopid"
"24099","651590646",107534910
"24100","651590646",142725096
"24101","651590646",158374322
"24102","651590646",159607459
"24103","651590646",165029365
"24104","651590646",171658975
"24105","651590646",185417836
"24106","651590646",195495328
"24107","651590646",249094573
"24108","651590646",281161276
"24109","651590646",313157219
"24110","651590646",383040052
"24111","65173194",102038086
"24112","65173194",114760877
"24113","65173194",116950269
"24114","65173194",122487023
"24115","65173194",142168489
"24116","65173194",156692410
"24117","65173194",169819160
"24118","65173194",182813877
"24119","65173194",183272706
"24120","65173194",211510868
"24121","65173194",230325333
"24122","65173194",236227840
"24123","65173194",249334621
"24124","65173194",251190542
"24125","65173194",252498149
"24126","65173194",262566769
"24127","65173194",264012989
"24128","65173194",276847516
"24129","65173194",286690974
"24130","65173194",293494093
"24131","65173194",312395856
"24132","65173194",314484751
"24133","65173194",374983740
"24134","65173194",37669680
"24135","65173194",384182259
"24136","65173194",5665777
"24137","652389748",250178782
"24138","652389748",282033621
"24139","652389748",28482910
"24140","652389748",366246700
"24141","652389748",68352124
"24142","653200920",138845219
"24143","653200920",175227776
"24144","653200920",187821085
"24145","653200920",244535556
"24146","653200920",386078547
"24147","653200920",390808979
"24148","653200920",471098626
"24149","653479698",183272706
"24150","653479698",79746176
"24151","653830027",153931236
"24152","653830027",181572738
"24153","653830027",223437382
"24154","653830027",63247395
"24155","654355928",109417436
"24156","654355928",160093518
"24157","654355928",172510024
"24158","654355928",192070129
"24159","654355928",195629682
"24160","654355928",235766178
"24161","654355928",242140911
"24162","654355928",31628277
"24163","654355928",374770737
"24164","654355928",413519021
"24165","6544889",36055015
"24166","654944545",102038086
"24167","654944545",107534910
"24168","654944545",117839365
"24169","654944545",135297366
"24170","654944545",138845219
"24171","654944545",156692410
"24172","654944545",160093518
"24173","654944545",17176148
"24174","654944545",177362016
"24175","654944545",181572738
"24176","654944545",209893050
"24177","654944545",221360973
"24178","654944545",223892668
"24179","654944545",230981281
"24180","654944545",238468563
"24181","654944545",240168395
"24182","654944545",245185908
"24183","654944545",248928360
"24184","654944545",249364676
"24185","654944545",251190542
"24186","654944545",262014462
"24187","654944545",284789196
"24188","654944545",28482910
"24189","654944545",313157219
"24190","654944545",339059088
"24191","654944545",342130772
"24192","654944545",371495942
"24193","654944545",372893577
"24194","654944545",379285878
"24195","654944545",386078547
"24196","654944545",427844008
"24197","654944545",489305454
"24198","654944545",63247395
"24199","656125778",119467102
"24200","656125778",136382522
"24201","656125778",27985599
"24202","656739514",135512928
"24203","656739514",190893895
"24204","656739514",218652063
"24205","656739514",285956046
"24206","656739514",286705506
"24207","656739514",31628277
"24208","656739514",60045404
"24209","657895024",14338171
"24210","657895024",164816393
"24211","66071628",318047190
"24212","66076902",276197797
"24213","66307779",209893050
"24214","66307779",285956046
"24215","66307779",313157219
"24216","66307779",339059088
"24217","663454312",209893050
"24218","663454312",219934817
"24219","663454312",223442997
"24220","663454312",230325333
"24221","663454312",252498149
"24222","663454312",318763412
"24223","663454312",326683526
"24224","663454312",467452715
"24225","663735631",175306878
"24226","663735631",364201662
"24227","663735631",386078547
"24228","663735631",79598639
"24229","664235363",20189483
"24230","664439723",15087655
"24231","664439723",159607459
"24232","664439723",160093518
"24233","664439723",171658975
"24234","664439723",17176148
"24235","664439723",181572738
"24236","664439723",185834869
"24237","664439723",209893050
"24238","664439723",223892668
"24239","664439723",238468563
"24240","664439723",249364676
"24241","664439723",272107335
"24242","664439723",28482910
"24243","664439723",298136580
"24244","664439723",386078547
"24245","664439723",427844008
"24246","664800960",80053905
"24247","6661651",145164815
"24248","6661651",210572708
"24249","6661651",281161276
"24250","6661651",284789196
"24251","6661651",369020991
"24252","6661651",5665777
"24253","66889264",195495328
"24254","670176812",108074761
"24255","670176812",313157219
"24256","670176812",383040052
"24257","670176812",450163837
"24258","670176812",472302442
"24259","67048117",235189962
"24260","670653122",105743673
"24261","670653122",111610364
"24262","670653122",17194282
"24263","670653122",231562797
"24264","670653122",244535556
"24265","670653122",323696667
"24266","670653122",329310714
"24267","670653122",348567370
"24268","670653122",413519021
"24269","670653122",456445270
"24270","670653122",66784645
"24271","670653122",70767544
"24272","67121556",119467102
"24273","672894810",111610364
"24274","672894810",138636556
"24275","672894810",218652063
"24276","672894810",325731727
"24277","672894810",66784645
"24278","673107275",100925869
"24279","673107275",122487023
"24280","673107275",182019213
"24281","673107275",191520595
"24282","673107275",209987395
"24283","673107275",230325333
"24284","673107275",237296109
"24285","673107275",328600371
"24286","673107275",336721883
"24287","673107275",60045404
"24288","673368031",107534910
"24289","673368031",138845219
"24290","673368031",145887959
"24291","673368031",171658975
"24292","673368031",221360973
"24293","673368031",251923038
"24294","673368031",28482910
"24295","673368031",285771072
"24296","673368031",308586614
"24297","673368031",386078547
"24298","673368031",80053905
"24299","673725465",154110105
"24300","673725465",231562797
"24301","673725465",247582625
"24302","673725465",325811023
"24303","673725465",371495942
"24304","673725465",384215242
"24305","673725465",437937129
"24306","673725465",60045404
"24307","673725465",79739640
"24308","6739381",293494093
"24309","6739381",45617959
"24310","6739381",484346857
"24311","674111318",125011710
"24312","674111318",128759777
"24313","674111318",131399105
"24314","674111318",137352409
"24315","674111318",171658975
"24316","674111318",180691274
"24317","674111318",180979137
"24318","674111318",181681485
"24319","674111318",184322517
"24320","674111318",184553838
"24321","674111318",197602771
"24322","674111318",221360973
"24323","674111318",223892668
"24324","674111318",234331
"24325","674111318",250178782
"24326","674111318",250561738
"24327","674111318",250833891
"24328","674111318",252498149
"24329","674111318",256927171
"24330","674111318",262566769
"24331","674111318",282033621
"24332","674111318",286145417
"24333","674111318",298136580
"24334","674111318",318763412
"24335","674111318",334171894
"24336","674111318",37669680
"24337","674111318",41256498
"24338","674111318",427210383
"24339","674111318",427844008
"24340","674111318",432415857
"24341","674111318",454579899
"24342","674111318",59531262
"24343","674111318",68352124
"24344","674111318",80053905
"24345","674111318",82037288
"24346","674111318",84768241
"24347","674111318",93095678
"24348","674686223",118506455
"24349","674686223",119766947
"24350","674686223",161780944
"24351","674686223",168080856
"24352","674686223",218029041
"24353","674686223",251190542
"24354","675029407",129202866
"24355","675029407",384182259
"24356","675232843",107534910
"24357","675232843",171658975
"24358","675232843",223892668
"24359","675232843",259645608
"24360","675232843",264012989
"24361","675232843",272107335
"24362","675232843",291489231
"24363","675232843",313157219
"24364","675232843",361446643
"24365","675232843",371940918
"24366","675232843",386078547
"24367","675232843",48181291
"24368","675232843",80053905
"24369","675549308",136382522
"24370","675549308",287260611
"24371","675549308",306660878
"24372","675549308",384182259
"24373","675613246",101770323
"24374","675613246",107534910
"24375","675613246",113187526
"24376","675613246",117839365
"24377","675613246",118029336
"24378","675613246",13053120
"24379","675613246",145164815
"24380","675613246",159029664
"24381","675613246",160236131
"24382","675613246",169085235
"24383","675613246",175306878
"24384","675613246",223892668
"24385","675613246",235766178
"24386","675613246",251923038
"24387","675613246",28482910
"24388","675613246",313157219
"24389","675613246",314484751
"24390","675613246",339059088
"24391","675613246",50903376
"24392","675613246",80053905
"24393","676004046",264012989
"24394","676938513",127207175
"24395","676938513",136382522
"24396","676938513",182019213
"24397","676938513",251190542
"24398","676938513",283119114
"24399","676938513",31628277
"24400","67772282",106874695
"24401","67772282",127207175
"24402","67772282",13053120
"24403","67772282",145164815
"24404","67772282",15176325
"24405","67772282",171658975
"24406","67772282",184910370
"24407","67772282",233473054
"24408","67772282",234331
"24409","67772282",237296109
"24410","67772282",251923038
"24411","67772282",253076019
"24412","67772282",281161276
"24413","67772282",28482910
"24414","67772282",330263192
"24415","67772282",371503487
"24416","67772282",63247395
"24417","67772282",80053905
"24418","67789184",185417836
"24419","67789184",212783376
"24420","67789184",223442997
"24421","67789184",235555754
"24422","67789184",264012989
"24423","67789184",330263192
"24424","67789184",427844008
"24425","67789184",431560596
"24426","67789184",80053905
"24427","67929615",472302442
"24428","6802304",237296109
"24429","6802304",240284983
"24430","6802304",413519021
"24431","6802304",427099963
"24432","68137423",148477454
"24433","68137423",169233612
"24434","68137423",182813877
"24435","68137423",240284983
"24436","68137423",283973658
"24437","68137423",297463962
"24438","68137423",328600371
"24439","68355148",117839365
"24440","68355148",161780944
"24441","6853515",119467102
"24442","68875651",118506455
"24443","68875651",16498560
"24444","68875651",182813877
"24445","68875651",251190542
"24446","690744513",17194282
"24447","69108888",119467102
"24448","693080496",106874695
"24449","693080496",195379279
"24450","693629896",201371399
"24451","693629896",464345102
"24452","69369227",10709449
"24453","69369227",107469013
"24454","69369227",114760877
"24455","69369227",182813877
"24456","69369227",191520595
"24457","69369227",213724149
"24458","69369227",251190542
"24459","69369227",286705506
"24460","69369227",314484751
"24461","69369227",413519021
"24462","69369227",80341408
"24463","693946710",107534910
"24464","693946710",156132545
"24465","693946710",170983116
"24466","693946710",171658975
"24467","693946710",183272706
"24468","693946710",184553838
"24469","693946710",28482910
"24470","693946710",326683526
"24471","693946710",334898166
"24472","693946710",339059088
"24473","693946710",42193519
"24474","693946710",80053905
"24475","695408796",107534910
"24476","695408796",145164815
"24477","695408796",159607459
"24478","695408796",427844008
"24479","695580503",168080856
"24480","695580503",328600371
"24481","695580503",336721883
"24482","695737167",186913853
"24483","695737167",214923392
"24484","695737167",31662019
"24485","695737167",371495942
"24486","695737167",385409866
"24487","695737167",413519021
"24488","695737167",79746176
"24489","696577",113187526
"24490","696577",128612623
"24491","696577",139665862
"24492","696577",156132545
"24493","696577",156712286
"24494","696577",159607459
"24495","696577",171658975
"24496","696577",175306878
"24497","696577",181572738
"24498","696577",181681485
"24499","696577",188563226
"24500","696577",209893050
"24501","696577",230314791
"24502","696577",235555754
"24503","696577",244535556
"24504","696577",257897379
"24505","696577",275477343
"24506","696577",276216878
"24507","696577",28482910
"24508","696577",308586614
"24509","696577",323696667
"24510","696577",326683526
"24511","696577",33140777
"24512","696577",339059088
"24513","696577",386078547
"24514","696577",42193519
"24515","696577",427844008
"24516","696577",80053905
"24517","6966306",108074761
"24518","6966306",118937223
"24519","6966306",130352342
"24520","6966306",195629682
"24521","6966306",200072687
"24522","6966306",209985612
"24523","6966306",212339468
"24524","6966306",215206008
"24525","6966306",233904359
"24526","6966306",236070411
"24527","6966306",239948343
"24528","6966306",31628277
"24529","6966306",383040052
"24530","6966306",452806931
"24531","6966306",9458450
"24532","69770636",172693313
"24533","69770636",175354911
"24534","69770636",192070129
"24535","69770636",213123358
"24536","69770636",218384660
"24537","69770636",239948343
"24538","69770636",339059088
"24539","69770636",361086108
"24540","69770636",427533671
"24541","69877372",107534910
"24542","69877372",122487023
"24543","69877372",126461170
"24544","69877372",148956635
"24545","69877372",150217116
"24546","69877372",171658975
"24547","69877372",182813877
"24548","69877372",185417836
"24549","69877372",215027593
"24550","69877372",251552620
"24551","6987793",256198738
"24552","6990568",102038086
"24553","6990568",10709449
"24554","6990568",122487023
"24555","6990568",148613080
"24556","6990568",161751052
"24557","6990568",162623863
"24558","6990568",169233612
"24559","6990568",182813877
"24560","6990568",183272706
"24561","6990568",209987395
"24562","6990568",214923392
"24563","6990568",218384660
"24564","6990568",222506668
"24565","6990568",236227840
"24566","6990568",249334621
"24567","6990568",251134929
"24568","6990568",251190542
"24569","6990568",252498149
"24570","6990568",314484751
"24571","6990568",384182259
"24572","6990568",390808979
"24573","6990568",450163837
"24574","6990568",59531262
"24575","6990568",75346464
"24576","69993477",160706566
"24577","69993477",311076400
"24578","69993477",327368075
"24579","70154826",169819160
"24580","70154826",171658975
"24581","70154826",20189483
"24582","70154826",28482910
"24583","70154826",330263192
"24584","702167664",122903762
"24585","702167664",129202866
"24586","702167664",136311023
"24587","702167664",148613080
"24588","702167664",156692410
"24589","702167664",157263876
"24590","702167664",161780944
"24591","702167664",169085235
"24592","702167664",222506668
"24593","702167664",230325333
"24594","702167664",240193993
"24595","702167664",251134929
"24596","702167664",252498149
"24597","702167664",283119114
"24598","702167664",300720394
"24599","702167664",314484751
"24600","702167664",369020991
"24601","702167664",37669680
"24602","702167664",385025626
"24603","702167664",41256498
"24604","702167664",5665777
"24605","702167664",60336285
"24606","702167664",80341408
"24607","702167664",91519241
"24608","702245370",107534910
"24609","702245370",138034104
"24610","702245370",166357932
"24611","702245370",184553838
"24612","702245370",248723268
"24613","702245370",262829065
"24614","702245370",284789196
"24615","702245370",337549158
"24616","702245370",37669680
"24617","702245370",385473492
"24618","702245370",78814260
"24619","702245370",91519241
"24620","704965746",248723268
"24621","704981160",107534910
"24622","704981160",136382522
"24623","704981160",138845219
"24624","704981160",159015281
"24625","704981160",170983116
"24626","704981160",171658975
"24627","704981160",182813877
"24628","704981160",219742587
"24629","704981160",222506668
"24630","704981160",257328205
"24631","704981160",257761125
"24632","704981160",274243886
"24633","704981160",276847516
"24634","704981160",277833943
"24635","704981160",334898166
"24636","704981160",371503487
"24637","704981160",383370349
"24638","704981160",386078547
"24639","704981160",71687433
"24640","707436085",120873964
"24641","707576045",438547913
"24642","707600205",114874915
"24643","707600205",315522985
"24644","707799368",150217116
"24645","707799368",175306878
"24646","707799368",251552620
"24647","707799368",313157219
"24648","707800522",326683526
"24649","709215312",195495328
"24650","709215312",290104625
"24651","709215312",384400375
"24652","70954196",45617959
"24653","710161247",100925869
"24654","710161247",122487023
"24655","710161247",128350510
"24656","710161247",139665862
"24657","710161247",142725096
"24658","710161247",156692410
"24659","710161247",169819160
"24660","710161247",185516170
"24661","710161247",187423390
"24662","710161247",205044799
"24663","710161247",209987395
"24664","710161247",214923392
"24665","710161247",222506668
"24666","710161247",230325333
"24667","710161247",237296109
"24668","710161247",244535556
"24669","710161247",251371282
"24670","710161247",252498149
"24671","710161247",276847516
"24672","710161247",283119114
"24673","710161247",286690974
"24674","710161247",292825146
"24675","710161247",31628277
"24676","710161247",367127464
"24677","710161247",37669680
"24678","710161247",384182259
"24679","710161247",41256498
"24680","710161247",5665777
"24681","710161247",60045404
"24682","710161247",60201619
"24683","714006362",15176325
"24684","714547514",107534910
"24685","714547514",11206888
"24686","714547514",112555698
"24687","714547514",131399105
"24688","714547514",131527997
"24689","714547514",138845219
"24690","714547514",139665862
"24691","714547514",140542305
"24692","714547514",142480551
"24693","714547514",145887959
"24694","714547514",156712286
"24695","714547514",159607459
"24696","714547514",159797783
"24697","714547514",161332682
"24698","714547514",163894847
"24699","714547514",167197526
"24700","714547514",169085235
"24701","714547514",170661521
"24702","714547514",171658975
"24703","714547514",175227776
"24704","714547514",175306878
"24705","714547514",181572738
"24706","714547514",181681485
"24707","714547514",183272706
"24708","714547514",184872833
"24709","714547514",185417836
"24710","714547514",190242602
"24711","714547514",20103906
"24712","714547514",207379529
"24713","714547514",209893050
"24714","714547514",213319931
"24715","714547514",219742587
"24716","714547514",230314791
"24717","714547514",230325333
"24718","714547514",234244458
"24719","714547514",234331
"24720","714547514",235555754
"24721","714547514",236274652
"24722","714547514",244302074
"24723","714547514",246820299
"24724","714547514",249043180
"24725","714547514",250178782
"24726","714547514",250561738
"24727","714547514",251134929
"24728","714547514",251923038
"24729","714547514",256927171
"24730","714547514",262014462
"24731","714547514",262566769
"24732","714547514",262829065
"24733","714547514",263403926
"24734","714547514",264012989
"24735","714547514",276216878
"24736","714547514",277460522
"24737","714547514",280906970
"24738","714547514",281161276
"24739","714547514",28482910
"24740","714547514",290969063
"24741","714547514",316593892
"24742","714547514",31662019
"24743","714547514",318763412
"24744","714547514",323696667
"24745","714547514",326917836
"24746","714547514",328551594
"24747","714547514",32917463
"24748","714547514",330263192
"24749","714547514",331973373
"24750","714547514",339059088
"24751","714547514",3513533
"24752","714547514",36055015
"24753","714547514",364201662
"24754","714547514",366246700
"24755","714547514",383548239
"24756","714547514",385090976
"24757","714547514",386078547
"24758","714547514",420245296
"24759","714547514",421522317
"24760","714547514",427210383
"24761","714547514",427844008
"24762","714547514",432415857
"24763","714547514",436910268
"24764","714547514",439410541
"24765","714547514",450653432
"24766","714547514",454072830
"24767","714547514",477283915
"24768","714547514",49076926
"24769","714547514",513986015
"24770","714547514",58593581
"24771","714547514",62314452
"24772","714547514",63247395
"24773","714547514",68352124
"24774","714547514",74847931
"24775","714547514",80053905
"24776","714547514",81658652
"24777","714547514",82037288
"24778","714547514",86369223
"24779","715601321",107534910
"24780","715601321",145164815
"24781","715601321",80053905
"24782","715779449",116030971
"24783","715779449",116950269
"24784","715779449",117839365
"24785","715779449",142168489
"24786","715779449",148477454
"24787","715779449",148613080
"24788","715779449",154110105
"24789","715779449",156323540
"24790","715779449",172510024
"24791","715779449",225907400
"24792","715779449",239179754
"24793","715779449",248928360
"24794","715779449",251190542
"24795","715779449",264267276
"24796","715779449",306660878
"24797","715779449",328600371
"24798","715779449",413519021
"24799","715779449",5665777
"24800","715826085",374547765
"24801","715826085",41256498
"24802","719525110",101770323
"24803","719525110",145164815
"24804","719525110",151162420
"24805","719525110",159029664
"24806","719525110",427844008
"24807","721226127",182019213
"24808","721226127",276847516
"24809","721226127",79746176
"24810","723810337",105073892
"24811","723810337",117839365
"24812","723810337",181450247
"24813","723810337",211510868
"24814","723810337",218652063
"24815","723810337",235766178
"24816","723810337",244535556
"24817","723810337",264012989
"24818","723810337",275477343
"24819","723810337",286705506
"24820","723810337",31628277
"24821","723810337",316593892
"24822","723810337",331015646
"24823","723810337",371495942
"24824","723810337",383040052
"24825","723810337",410047491
"24826","723810337",413519021
"24827","723810337",45617959
"24828","723810337",456445270
"24829","723810337",60201619
"24830","723810337",61198126
"24831","723810337",74561271
"24832","723810337",78814260
"24833","723810337",79746176
"24834","723810337",91519241
"24835","723810337",97732214
"24836","723899628",105440071
"24837","723899628",107795803
"24838","723899628",138845219
"24839","723899628",156712286
"24840","723899628",159466319
"24841","723899628",159607459
"24842","723899628",159941164
"24843","723899628",160093518
"24844","723899628",169233612
"24845","723899628",184553838
"24846","723899628",185417836
"24847","723899628",20319934
"24848","723899628",214923392
"24849","723899628",223442997
"24850","723899628",257328205
"24851","723899628",259645608
"24852","723899628",262014462
"24853","723899628",262566769
"24854","723899628",276216878
"24855","723899628",308586614
"24856","723899628",330263192
"24857","723899628",344104154
"24858","723899628",361446643
"24859","723899628",385025626
"24860","723899628",417061532
"24861","723899628",427844008
"24862","723899628",90781212
"24863","723958957",159015281
"24864","723958957",195379279
"24865","723958957",264012989
"24866","723958957",316593892
"24867","724292799",117839365
"24868","724292799",127339716
"24869","724292799",13292352
"24870","724292799",264012989
"24871","724292799",276847516
"24872","724292799",315852166
"24873","724292799",37669680
"24874","724464494",114590799
"24875","724464494",135297366
"24876","724464494",145164815
"24877","724464494",151162420
"24878","724464494",156712286
"24879","724464494",192070129
"24880","724464494",201371399
"24881","724464494",217165606
"24882","724464494",229661578
"24883","724464494",230314791
"24884","724464494",254867949
"24885","724464494",313157219
"24886","724464494",317178884
"24887","724464494",37669680
"24888","724464494",422392733
"24889","724464494",458052092
"24890","724769117",28482910
"24891","724769117",36055015
"24892","724769117",427844008
"24893","724870303",115031358
"24894","724870303",148477454
"24895","724870303",156323540
"24896","724870303",160706566
"24897","724870303",172510024
"24898","724870303",239179754
"24899","724870303",417061532
"24900","724870303",450163837
"24901","724870303",79746176
"24902","7279488",107534910
"24903","7279488",115056706
"24904","7279488",123230258
"24905","7279488",142725096
"24906","7279488",171658975
"24907","7279488",17867453
"24908","7279488",219742587
"24909","7279488",230325333
"24910","7279488",252498149
"24911","7279488",272107335
"24912","7279488",281161276
"24913","7279488",28482910
"24914","7279488",312395856
"24915","7279488",344627325
"24916","7279488",364201662
"24917","7279488",367127464
"24918","7279488",37669680
"24919","7279488",427844008
"24920","7279488",72762790
"24921","7279488",80053905
"24922","729635801",117839365
"24923","729635801",127207175
"24924","729635801",136311023
"24925","729635801",143452998
"24926","729635801",157263876
"24927","729635801",161780944
"24928","729635801",172510024
"24929","729635801",182019213
"24930","729635801",182209513
"24931","729635801",209987395
"24932","729635801",218384660
"24933","729635801",237504644
"24934","729635801",249334621
"24935","729635801",251371282
"24936","729635801",276847516
"24937","729635801",31132756
"24938","729635801",328600371
"24939","729635801",336721883
"24940","729635801",5665777
"24941","732543481",128350510
"24942","732543481",49076926
"24943","734023397",107534910
"24944","734023397",181572738
"24945","734023397",80053905
"24946","734181828",210904235
"24947","734470558",107534910
"24948","734470558",163894847
"24949","734470558",316949514
"24950","735758842",101770323
"24951","735758842",116351893
"24952","735758842",120083649
"24953","735758842",138636556
"24954","735758842",138845219
"24955","735758842",151162420
"24956","735758842",159029664
"24957","735758842",174182617
"24958","735758842",190242602
"24959","735758842",215454326
"24960","735758842",218652063
"24961","735758842",235766178
"24962","735758842",238141726
"24963","735758842",276216878
"24964","735758842",276847516
"24965","735758842",286705506
"24966","735758842",314484751
"24967","735758842",386078547
"24968","735758842",427099963
"24969","735758842",427844008
"24970","735758842",434423350
"24971","735758842",455081323
"24972","735758842",63247395
"24973","735758842",71600191
"24974","7357848",169233612
"24975","7357848",182813877
"24976","7357848",209987395
"24977","7357848",223768587
"24978","7357848",235189962
"24979","736142903",138845219
"24980","736142903",148613080
"24981","736142903",185417836
"24982","736142903",281161276
"24983","736142903",427844008
"24984","736962770",107534910
"24985","736962770",117421941
"24986","736962770",184553838
"24987","736962770",212471097
"24988","736962770",264012989
"24989","736962770",286705506
"24990","736962770",385025626
"24991","736962770",414945924
"24992","737657452",35044118
"24993","7378710",102038086
"24994","7378710",10709449
"24995","7378710",117839365
"24996","7378710",148613080
"24997","7378710",214923392
"24998","7378710",251190542
"24999","7378710",362920800
"25000","7378710",384182259
"25001","7378710",390808979
"25002","7378710",75346464
"25003","740053042",117985171
"25004","740053042",169819160
"25005","741452117",144878957
"25006","741452117",413519021
"25007","742322449",156132545
"25008","742322449",171305842
"25009","742322449",175227776
"25010","742322449",184553838
"25011","742322449",190242602
"25012","742322449",195379279
"25013","742322449",213319931
"25014","742322449",233473054
"25015","742322449",240284983
"25016","742322449",250606734
"25017","742322449",281396475
"25018","742322449",287260611
"25019","742322449",304752965
"25020","742322449",318047190
"25021","742322449",319096993
"25022","742322449",417592171
"25023","742322449",421522317
"25024","742322449",427844008
"25025","742322449",454072830
"25026","742322449",78814260
"25027","742752358",113187526
"25028","742752358",117651657
"25029","742752358",138845219
"25030","742752358",182813877
"25031","742752358",184553838
"25032","742752358",197602771
"25033","742752358",20808477
"25034","742752358",221360973
"25035","742752358",223892668
"25036","742752358",234331
"25037","742752358",250561738
"25038","742752358",251923038
"25039","742752358",252498149
"25040","742752358",37669680
"25041","742752358",41256498
"25042","742752358",58593581
"25043","742752358",79739640
"25044","742752358",80053905
"25045","742752358",90781212
"25046","742752358",93095678
"25047","742867555",218652063
"25048","742867555",221848539
"25049","742867555",49076926
"25050","744230620",139665862
"25051","744230620",254867949
"25052","744230620",367127464
"25053","745351471",135512928
"25054","745351471",235766178
"25055","745351471",413519021
"25056","745855631",153931236
"25057","745855631",427844008
"25058","7492266",107534910
"25059","7492266",113187526
"25060","7492266",138845219
"25061","7492266",14338171
"25062","7492266",164816393
"25063","7492266",171658975
"25064","7492266",215454326
"25065","7492266",323685453
"25066","7492266",476066375
"25067","7492266",80053905
"25068","750635",116351893
"25069","750635",164915143
"25070","750635",167197526
"25071","750635",170661521
"25072","750635",297299970
"25073","750635",334171894
"25074","750635",387199551
"25075","750635",391277158
"25076","750635",93095678
"25077","752323598",14338171
"25078","752323598",164816393
"25079","752323598",25498640
"25080","752392437",105440071
"25081","752392437",109558616
"25082","752392437",11084526
"25083","752392437",113187526
"25084","752392437",117651657
"25085","752392437",118797678
"25086","752392437",126830699
"25087","752392437",131399105
"25088","752392437",131527997
"25089","752392437",133908032
"25090","752392437",146101043
"25091","752392437",150950633
"25092","752392437",159797783
"25093","752392437",164915143
"25094","752392437",170661521
"25095","752392437",175233876
"25096","752392437",175339020
"25097","752392437",181572738
"25098","752392437",182688721
"25099","752392437",184322517
"25100","752392437",184910370
"25101","752392437",190242602
"25102","752392437",192874243
"25103","752392437",192890196
"25104","752392437",194409629
"25105","752392437",197218949
"25106","752392437",201371399
"25107","752392437",207378037
"25108","752392437",211946403
"25109","752392437",213319931
"25110","752392437",215038764
"25111","752392437",229834320
"25112","752392437",230073963
"25113","752392437",235655190
"25114","752392437",236274652
"25115","752392437",242140911
"25116","752392437",243241528
"25117","752392437",246820299
"25118","752392437",249043180
"25119","752392437",249094573
"25120","752392437",250178782
"25121","752392437",262566769
"25122","752392437",273911484
"25123","752392437",277834343
"25124","752392437",279550461
"25125","752392437",282773546
"25126","752392437",28482910
"25127","752392437",290969063
"25128","752392437",296726617
"25129","752392437",298972215
"25130","752392437",302456563
"25131","752392437",303908905
"25132","752392437",309642730
"25133","752392437",313157219
"25134","752392437",318464698
"25135","752392437",318763412
"25136","752392437",326917836
"25137","752392437",328537961
"25138","752392437",332547592
"25139","752392437",334171894
"25140","752392437",342130772
"25141","752392437",345855126
"25142","752392437",366246700
"25143","752392437",370692421
"25144","752392437",377693402
"25145","752392437",384303485
"25146","752392437",384312366
"25147","752392437",386078547
"25148","752392437",386299610
"25149","752392437",392323589
"25150","752392437",417685737
"25151","752392437",420230565
"25152","752392437",420245296
"25153","752392437",423932705
"25154","752392437",427844008
"25155","752392437",438547913
"25156","752392437",452126286
"25157","752392437",457407706
"25158","752392437",477283915
"25159","752392437",62314452
"25160","752392437",63247395
"25161","752392437",66453122
"25162","752392437",71600191
"25163","752392437",93095678
"25164","752431896",182019213
"25165","752431896",212471097
"25166","752431896",257328205
"25167","752431896",264012989
"25168","752431896",276847516
"25169","752431896",361086108
"25170","752431896",456445270
"25171","752565002",100925869
"25172","752565002",105073892
"25173","752565002",138861631
"25174","752565002",139262032
"25175","752565002",140542305
"25176","752565002",144878957
"25177","752565002",146988906
"25178","752565002",169819160
"25179","752565002",186822140
"25180","752565002",187423390
"25181","752565002",189991045
"25182","752565002",192070129
"25183","752565002",213319931
"25184","752565002",213724149
"25185","752565002",215027593
"25186","752565002",218029041
"25187","752565002",224396266
"25188","752565002",224545169
"25189","752565002",233473054
"25190","752565002",237296109
"25191","752565002",239466861
"25192","752565002",276664552
"25193","752565002",31628277
"25194","752565002",324625883
"25195","752565002",325811023
"25196","752565002",36055015
"25197","752565002",36729771
"25198","752565002",37669680
"25199","752565002",4186567
"25200","752565002",467452715
"25201","752565002",52309324
"25202","752565002",53633349
"25203","752565002",60045404
"25204","75288685",326683526
"25205","75290113",102038086
"25206","75290113",107534910
"25207","75290113",117839365
"25208","75290113",135297366
"25209","75290113",138845219
"25210","75290113",156692410
"25211","75290113",160093518
"25212","75290113",17176148
"25213","75290113",177362016
"25214","75290113",181572738
"25215","75290113",209893050
"25216","75290113",221360973
"25217","75290113",223892668
"25218","75290113",230981281
"25219","75290113",238468563
"25220","75290113",240168395
"25221","75290113",245185908
"25222","75290113",248928360
"25223","75290113",249364676
"25224","75290113",251190542
"25225","75290113",262014462
"25226","75290113",284789196
"25227","75290113",28482910
"25228","75290113",313157219
"25229","75290113",339059088
"25230","75290113",342130772
"25231","75290113",371495942
"25232","75290113",372893577
"25233","75290113",379285878
"25234","75290113",386078547
"25235","75290113",427844008
"25236","75290113",489305454
"25237","75290113",63247395
"25238","75332703",458052092
"25239","754041373",122487023
"25240","754041373",143452998
"25241","754041373",161780944
"25242","754041373",182209513
"25243","754041373",184553838
"25244","754041373",191520595
"25245","754041373",306660878
"25246","754041373",328600371
"25247","754041373",41256498
"25248","754041373",5665777
"25249","754492839",233043984
"25250","754492839",262566769
"25251","754492839",384151833
"25252","754492839",438168506
"25253","7550910",17176148
"25254","7550910",230981281
"25255","7550910",249364676
"25256","75587442",105240338
"25257","75587442",117985171
"25258","75587442",160706566
"25259","75587442",169819160
"25260","75587442",306660878
"25261","75587442",383370349
"25262","75587442",427533671
"25263","756138825",190242602
"25264","756138825",313157219
"25265","756138825",80053905
"25266","75618488",102038086
"25267","75618488",106650837
